date,1INCH,AAVE,ADA,ALGO,APT,ARB,ATOM,AVAX,AXS,BAT,BCH,BNB,BTC,CAKE,CHZ,COMP,CRV,DASH,DOGE,DOT,EGLD,ENJ,EOS,ETC,ETH,FIL,FTM,FTT,GALA,GRT,HBAR,ICP,INJ,IOTA,KAVA,LDO,LINK,LTC,MANA,MATIC,MKR,NEAR,NEO,OP,RUNE,SAND,SEI,SNX,SOL,SUI,THETA,TIA,TRX,UNI,VET,WAVES,XLM,XRP,XTZ,ZEC,ZIL
2019-01-01,,,0.04057,,,,,,,,,6.1139,3701.23,,,,,,,,,,2.5345,4.983,131.45,,,,,,,,,0.3484,,,,29.92,,,,,7.423,,,,,,,,,,0.01867,,0.003921,,0.11002,0.34864,,,
2019-01-02,,,0.04195,,,,,,,,,5.991,3796.45,,,,,,,,,,2.6185,5.2354,139.1,,,,,,,,,0.361,,,,31.47,,,,,7.755,,,,,,,,,,0.01929,,0.004082,,0.11367,0.36057,,,
2019-01-03,,,0.04432,,,,,,,,,6.0445,3857.57,,,,,,,,,,2.8186,5.3216,152.01,,,,,,,,,0.3823,,,,32.68,,,,,7.894,,,,,,,,,,0.01975,,0.004138,,0.11654,0.3686,,,
2019-01-04,,,0.04207,,,,,,,,,5.7947,3767.2,,,,,,,,,,2.6361,4.9982,146.3,,,,,,,,,0.3693,,,,31.41,,,,,7.508,,,,,,,,,,0.01967,,0.003969,,0.11146,0.35255,,,
2019-01-05,,,0.04301,,,,,,,,,5.9688,3790.09,,,,,,,,,,2.6749,5.1926,152.08,,,,,,,,,0.3675,,,,31.76,,,,,7.455,,,,,,,,,,0.02105,,0.004031,,0.11276,0.35303,,,
2019-01-06,,,0.044,,,,,,,,,5.9626,3771.12,,,,,,,,,,2.6518,5.0511,152.83,,,,,,,,,0.3615,,,,34.33,,,,,7.721,,,,,,,,,,0.02191,,0.003998,,0.11161,0.34851,,,
2019-01-07,,,0.04822,,,,,,,,,6.2681,3987.62,,,,,,,,,,2.8104,5.3848,153.89,,,,,,,,,0.3702,,,,38.29,,,,,8.466,,,,,,,,,,0.0225,,0.004246,,0.11871,0.36042,,,
2019-01-08,,,0.04757,,,,,,,,,6.1979,3976.76,,,,,,,,,,2.733,4.8071,149.29,,,,,,,,,0.3613,,,,37.35,,,,,8.363,,,,,,,,,,0.02333,,0.004121,,0.12221,0.36015,,,
2019-01-09,,,0.04781,,,,,,,,,6.5197,3955.45,,,,,,,,,,2.7433,4.8852,147.62,,,,,,,,,0.357,,,,38.7,,,,,9.006,,,,,,,,,,0.0259,,0.004297,,0.12158,0.36073,,,
2019-01-10,,,0.05144,,,,,,,,,6.5511,3966.06,,,,,,,,,,2.8624,4.9088,148.11,,,,,,,,,0.3634,,,,38.17,,,,,9,,,,,,,,,,0.02784,,0.004701,,0.12253,0.36479,,,
2019-01-11,,,0.04365,,,,,,,,,5.844,3585.88,,,,,,,,,,2.3692,4.3339,124.96,,,,,,,,,0.3034,,,,32.81,,,,,7.771,,,,,,,,,,0.02535,,0.003966,,0.10595,0.32464,,,
2019-01-12,,,0.04327,,,,,,,,,5.9552,3601.31,,,,,,,,,,2.3614,4.3713,124.67,,,,,,,,,0.3068,,,,31.48,,,,,7.732,,,,,,,,,,0.02453,,0.003913,,0.10385,0.3258,,,
2019-01-13,,,0.04288,,,,,,,,,5.8629,3584.1,,,,,,,,,,2.3766,4.4591,123.35,,,,,,,,,0.3022,,,,31.65,,,,,7.562,,,,,,,,,,0.02297,,0.00393,,0.10451,0.32554,,,
2019-01-14,,,0.03944,,,,,,,,,5.4688,3477.56,,,,,,,,,,2.2095,4.1415,114.17,,,,,,,,,0.2786,,,,29.6,,,,,6.982,,,,,,,,,,0.02085,,0.003709,,0.1011,0.31139,,,
2019-01-15,,,0.04341,,,,,,,,,6.0565,3626.08,,,,,,,,,,2.426,4.2901,126.95,,,,,,,,,0.2996,,,,31.72,,,,,7.812,,,,,,,,,,0.02524,,0.003981,,0.10732,0.3286,,,
2019-01-16,,,0.04199,,,,,,,,,5.8007,3553.06,,,,,,,,,,2.3475,4.1212,118.93,,,,,,,,,0.2906,,,0.5355,30.74,,,,,7.416,,,,,,,,,,0.02396,,0.003849,,0.10383,0.32154,,,
2019-01-17,,,0.0442,,,,,,,,,6.0941,3591.84,,,,,,,,,,2.4035,4.2549,121.49,,,,,,,,,0.2934,,,0.4895,31.29,,,,,7.552,,,,,,,,,,0.02482,,0.003938,,0.10555,0.3258,,,
2019-01-18,,,0.0447,,,,,,,,,6.3152,3613.32,,,,,,,,,,2.4729,4.409,121.56,,,,,,,,,0.3042,,,0.4762,31.38,,,,,7.667,,,,,,,,,,0.02491,,0.004185,2.77,0.10713,0.32468,,,
2019-01-19,,,0.04373,,,,,,,,,6.4887,3594.87,,,,,,,,,,2.4296,4.3189,119.16,,,,,,,,,0.3011,,,0.4908,30.78,,,,,7.503,,,,,,,,,,0.0244,,0.004014,2.53,0.10561,0.32042,,,
2019-01-20,,,0.04515,,,,,,,,,6.5221,3665.75,,,,,,,,,,2.4432,4.341,122.61,,,,,,,,,0.3086,,,0.4803,31.94,,,,,7.898,,,,,,,,,,0.02418,,0.004069,2.5539,0.10655,0.32672,,,
2019-01-21,,,0.0429,,,,,,,,,6.4069,3539.26,,,,,,,,,,2.3279,4.2181,117.56,,,,,,,,,0.2963,,,0.4839,30.63,,,,,7.456,,,,,,,,,,0.02357,,0.003956,2.5071,0.10289,0.31697,,,
2019-01-22,,,0.04249,,,,,,,,,6.4681,3526.88,,,,,,,,,,2.3226,4.2237,115.62,,,,,,,,,0.3004,,,0.496,30.82,,,,,7.405,,,,,,,,,,0.02537,,0.00407,2.51,0.10142,0.31766,,,
2019-01-23,,,0.04332,,,,,,,,,6.478,3570.41,,,,,,,,,,2.4275,4.2761,117.8,,,,,,,,,0.3021,,,0.5342,31.4,,,,,7.591,,,,,,,,,,0.02617,,0.004524,2.7694,0.10202,0.31762,,,
2019-01-24,,,0.04266,,,,,,,,,6.4963,3552.97,,,,,,,,,,2.4188,4.2508,116.4,,,,,,,,,0.2933,,,0.5046,31.69,,,,,7.458,,,,,,,,,,0.02631,,0.004363,3.0239,0.10073,0.31422,,,
2019-01-25,,,0.04282,,,,,,,,,6.4555,3569.07,,,,,,,,,,2.4344,4.2639,116.4,,,,,,,,,0.2908,,,0.5031,32.52,,,,,7.643,,,,,,,,,,0.02673,,0.004383,2.7189,0.10096,0.31584,,,
2019-01-26,,,0.04241,,,,,,,,,6.689,3566.69,,,,,,,,,,2.4278,4.3219,115.13,,,,,,,,,0.2845,,,0.4736,32.68,,,,,7.493,,,,,,,,,,0.02652,,0.004299,2.78,0.09947,0.314,,,
2019-01-27,,,0.04238,,,,,,,,,6.9453,3565.62,,,,,,,,,,2.4048,4.2674,115.32,,,,,,,,,0.2801,,,0.4661,32.79,,,,,7.438,,,,,,,,,,0.0285,,0.00433,2.6713,0.09813,0.3126,,,
2019-01-28,,,0.04088,,,,,,,,,7.0399,3550.05,,,,,,,,,,2.3521,4.2051,112.04,,,,,,,,,0.268,,,0.431,32.22,,,,,7.336,,,,,,,,,,0.02902,,0.004136,2.6729,0.09434,0.30653,,,
2019-01-29,,,0.03855,,,,,,,,,6.1642,3434,,,,,,,,,,2.2266,3.9043,105.49,,,,,,,,,0.2535,,,0.4104,30.94,,,,,6.921,,,,,,,,,,0.02673,,0.00392,2.879,0.08578,0.29223,,,
2019-01-30,,,0.03796,,,,,,,,,6.1335,3410.04,,,,,,,,,,2.2562,3.8689,104.41,,,,,,,,,0.2514,,,0.4505,30.8,,,,,6.979,,,,,,,,,,0.02709,,0.003876,2.9478,0.08214,0.28694,,,
2019-01-31,,,0.03951,,,,,,,,,6.1384,3457.5,,,,,,,,,,2.3267,3.9739,108.29,,,,,,,,,0.2604,,,0.425,31.68,,,,,7.047,,,,,,,,,,0.02715,,0.004002,2.8783,0.08516,0.32118,,,
2019-02-01,,,0.03825,,,,,,,,,6.225,3434.1,,,,,,,,,,2.31,3.9376,106.47,,,,,,,,,0.2555,,,0.385,31.43,,,,,6.865,,,,,,,,,,0.02511,,0.003885,2.7768,0.08122,0.3092,,,
2019-02-02,,,0.03853,,,,,,,,,6.5185,3462.2,,,,,,,,,,2.3258,3.9039,106.71,,,,,,,,,0.2554,,,0.4163,32.61,,,,,6.963,,,,,,,,,,0.02614,,0.003898,2.7176,0.08086,0.30628,,,
2019-02-03,,,0.03929,,,,,,,,,6.8688,3504.06,,,,,,,,,,2.4389,3.9853,110.41,,,,,,,,,0.2612,,,0.417,34.59,,,,,7.243,,,,,,,,,,0.02608,,0.003937,2.7151,0.08305,0.31042,,,
2019-02-04,,,0.03824,,,,,,,,,6.7888,3458.11,,,,,,,,,,2.3701,3.8968,107.33,,,,,,,,,0.2517,,,0.3959,33.43,,,,,7.012,,,,,,,,,,0.02542,,0.003852,2.8184,0.08021,0.30204,,,
2019-02-05,,,0.03798,,,,,,,,,7.1028,3463.22,,,,,,,,,,2.3973,3.8745,107.65,,,,,,,,,0.2559,,,0.3926,34.08,,,,,7.053,,,,,,,,,,0.02698,,0.003813,2.7253,0.07861,0.29932,,,
2019-02-06,,,0.03807,,,,,,,,,7.8569,3471.57,,,,,,,,,,2.3914,3.8638,107.28,,,,,,,,,0.2541,,,0.4224,34.35,,,,,7.001,,,,,,,,,,0.02622,,0.003788,2.6661,0.07706,0.29972,,,
2019-02-07,,,0.03667,,,,,,,,,8.1347,3407,,,,,,,,,,2.3427,3.7449,104.49,,,,,,,,,0.2418,,,0.4,32.78,,,,,6.862,,,,,,,,,,0.02552,,0.003624,2.504,0.07426,0.28934,,,
2019-02-08,,,0.03645,,,,,,,,,7.807,3398.4,,,,,,,,,,2.3407,3.8502,104.48,,,,,,,,,0.254,,,0.4021,33.23,,,,,6.929,,,,,,,,,,0.02569,,0.003686,2.4865,0.07426,0.29146,,,
2019-02-09,,,0.04072,,,,,,,,,8.5972,3660.27,,,,,,,,,,2.7213,4.1365,119.32,,,,,,,,,0.279,,,0.4371,42.99,,,,,7.55,,,,,,,,,,0.0268,,0.003957,2.6593,0.08144,0.31195,,,
2019-02-10,,,0.04117,,,,,,,,,8.9001,3665.18,,,,,,,,,,2.7707,4.0761,119.19,,,,,,,,,0.2764,,,0.4648,44.68,,,,,7.663,,,,,,,,,,0.02623,,0.004013,2.6018,0.08076,0.31218,,,
2019-02-11,,,0.04292,,,,,,,,,9.1695,3679.75,,,,,,,,,,2.8401,4.1597,125.12,,,,,,,,,0.2817,,,0.4495,46.8,,,,,7.975,,,,,,,,,,0.02579,,0.004022,2.72,0.08032,0.30985,,,
2019-02-12,,,0.04171,,,,,,,,,9.525,3631.05,,,,,,,,,,2.7493,4.0703,120.88,,,,,,,,,0.2679,,,0.4277,42.88,,,,,8.123,,,,,,,,,,0.02456,,0.003904,2.87,0.07708,0.30243,,,
2019-02-13,,,0.04172,,,,,,,,,9.2763,3631.51,,,,,,,,,,2.9475,4.0675,122.4,,,,,,,,,0.2733,,,0.4277,43.89,,,,,8.202,,,,,,,,,,0.02441,,0.003916,2.8454,0.07718,0.3051,,,
2019-02-14,,,0.04105,,,,,,,,,8.9165,3608.34,,,,,,,,,,2.8565,4.0964,121.86,,,,,,,,,0.2696,,,0.4422,41.61,,,,,8.218,,,,,,,,,,0.02407,,0.003854,2.7316,0.07622,0.30387,,,
2019-02-15,,,0.04035,,,,,,,,,8.7636,3590.57,,,,,,,,,,2.7428,4.1043,120.47,,,,,,,,,0.2663,,,0.4235,41.26,,,,,7.879,,,,,,,,,,0.0233,,0.00386,2.6364,0.0763,0.30082,,,
2019-02-16,,,0.04059,,,,,,,,,9.2854,3602.49,,,,,,,,,,2.7931,4.0902,121.66,,,,,,,,,0.271,,,0.4366,42.6,,,,,8.08,,,,,,,,,,0.0237,,0.003924,2.6462,0.07916,0.30195,,,
2019-02-17,,,0.04103,,,,,,,,,9.0972,3617.22,,,,,,,,,,2.7859,4.0703,122.67,,,,,,,,,0.2737,,,0.4386,43.34,,,,,7.88,,,,,,,,,,0.02356,,0.004089,2.6081,0.07805,0.30084,,,
2019-02-18,,,0.0416,,,,,,,,,9.2167,3667.62,,,,,,,,,,2.8762,4.1817,133.77,,,,,,,,,0.2786,,,0.4615,43.89,,,,,8.38,,,,,,,,,,0.02379,,0.004116,2.6095,0.07958,0.3031,,,
2019-02-19,,,0.0456,,,,,,,,,9.6127,3897.35,,,,,,,,,,3.4763,4.3777,145.69,,,,,,,,,0.3045,,,0.471,47.81,,,,,8.775,,,,,,,,,,0.0249,,0.00434,2.74,0.08358,0.32188,,,0.0195
2019-02-20,,,0.04592,,,,,,,,,10.4687,3907.35,,,,,,,,,,3.5215,4.5368,143.45,,,,,,,,,0.3056,,,0.4548,47.16,,,,,8.879,,,,,,,,,,0.02481,,0.004274,2.782,0.08982,0.3225,,,0.01868
2019-02-21,,,0.04744,,,,,,,,,10.9199,3969.74,,,,,,,,,,3.9095,4.6782,148.42,,,,,,,,,0.3163,,,0.4617,51.47,,,,,9.11,,,,,,,,,,0.02497,,0.004336,2.7849,0.09204,0.33139,,,0.01888
2019-02-22,,,0.04508,,,,,,,,,10.4695,3937.31,,,,,,,,,,3.8035,4.4991,145.68,,,,,,,,,0.3001,,,0.4438,48.93,,,,,8.586,,,,,,,,,,0.02471,,0.004472,2.8573,0.08859,0.32064,,,0.01825
2019-02-23,,,0.0458,,,,,,,,,10.7572,3962,,,,,,,,,,3.8459,4.6789,147.4,,,,,,,,,0.3069,,,0.448,49.22,,,,,8.68,,,,,,,,,,0.0249,,0.004762,2.8961,0.09049,0.32102,,,0.01821
2019-02-24,,,0.0485,,,,,,,,,10.7267,4118,,,,,,,,,,4.2434,4.8129,157.75,,,,,,,,,0.3203,,,0.4592,51.39,,,,,10.143,,,,,,,,,,0.02525,,0.004875,2.8894,0.0939,0.33201,,,0.01909
2019-02-25,,,0.04162,,,,,,,,,9.9442,3743.56,,,,,,,,,,3.5327,4.0804,132.1,,,,,,,,,0.2781,,,0.4047,43.74,,,,,8.918,,,,,,,,,,0.02326,,0.00435,2.6463,0.08197,0.29757,,,0.01667
2019-02-26,,,0.0435,,,,,,,,,9.6967,3828.44,,,,,,,,,,3.5431,4.2372,137.88,,,,,,,,,0.2844,,,0.4722,45.4,,,,,9.204,,,,,,,,,,0.02407,,0.004539,2.6756,0.08603,0.3274,,,0.01737
2019-02-27,,,0.0429,,,,,,,,,9.4238,3809.31,,,,,,,,,,3.4324,4.2561,136.22,,,,,,,,,0.2815,,,0.4335,44.77,,,,,9.055,,,,,,,,,,0.02413,,0.00456,2.6428,0.08436,0.31663,,,0.01776
2019-02-28,,,0.04299,,,,,,,,,9.8502,3818.04,,,,,,,,,,3.5026,4.2838,135.03,,,,,,,,,0.2848,,,0.4274,45.15,,,,,8.869,,,,,,,,,,0.02395,,0.004542,2.645,0.08414,0.31054,,,0.01743
2019-03-01,,,0.04288,,,,,,,,,10.2777,3814.26,,,,,,,,,,3.4977,4.2199,135.32,,,,,,,,,0.2832,,,0.4236,45.62,,,,,8.816,,,,,,,,,,0.02365,,0.004551,2.6465,0.08452,0.31386,,,0.01707
2019-03-02,,,0.043,,,,,,,,,11.3353,3822.17,,,,,,,,,,3.4668,4.228,135.32,,,,,,,,,0.2931,,,0.4286,47.02,,,,,8.946,,,,,,,,,,0.02349,,0.00456,2.6949,0.08467,0.31565,,,0.01716
2019-03-03,,,0.04245,,,,,,,,,11.7564,3819.97,,,,,,,,,,3.4767,4.2323,132.54,,,,,,,,,0.2913,,,0.4232,48.51,,,,,8.697,,,,,,,,,,0.02268,,0.00447,2.6592,0.0836,0.31389,,,0.01709
2019-03-04,,,0.04211,,,,,,,0.1691,,11.4511,3807.32,,,,,,,,,,3.5159,4.2423,130.6,,,,,,,,,0.2836,,,0.4203,47.87,,,,,8.611,,,,,,,,,,0.02248,,0.004399,2.6483,0.0875,0.31115,,,0.01683
2019-03-05,,,0.04022,,,,,,,0.1675,,11.405,3716.1,,,,,,,,,,3.2329,4.0828,125.68,,,,,,,,,0.2712,,,0.4029,45.78,,,,,8.165,,,,,,,,,,0.02278,,0.004206,2.5878,0.082,0.30197,,,0.01615
2019-03-06,,,0.0429,,,,,,,0.1763,,13.623,3857.58,,,,,,,,,,3.7494,4.2661,136.71,,,,,,,,,0.2806,,,0.4291,52.52,,,,,8.74,,,,,,,,,,0.02374,,0.004334,2.623,0.08567,0.31473,,,0.0169
2019-03-07,,,0.0425,,,,,,,0.1727,,14.529,3861.84,,,,,,,,,,3.7329,4.2635,137.37,,,,,,,,,0.2796,,,0.4296,55.37,,,,,8.704,,,,,,,,,,0.02318,,0.004304,2.5539,0.08462,0.31628,,,0.01672
2019-03-08,,,0.04277,,,,,,,0.181,,15.0999,3873.63,,,,,,,,,,3.757,4.3515,136.82,,,,,,,,,0.2782,,,0.4521,56.73,,,,,9.178,,,,,,,,,,0.02293,,0.00447,2.5645,0.08519,0.31324,,,0.01698
2019-03-09,,,0.04246,,,,,,,0.1948,,14.2848,3864.88,,,,,,,,,,3.5899,4.1871,133.51,,,,,,,,,0.2753,,,0.4611,55.58,,,,,8.759,,,,,,,,,,0.02233,,0.004397,2.6561,0.08619,0.3078,,,0.01729
2019-03-10,,,0.04689,,,,,,,0.2074,,14.4651,3943.43,,,,,,,,,,3.7544,4.2439,137.27,,,,,,,,,0.2819,,,0.4742,57.78,,,,,8.963,,,,,,,,,,0.02279,,0.004851,2.72,0.09035,0.31395,,,0.01815
2019-03-11,,,0.04559,,,,,,,0.1955,,14.3741,3915.99,,,,,,,,,,3.6948,4.3115,135.37,,,,,,,,,0.2811,,,0.4982,56.63,,,,,8.757,,,,,,,,,,0.02283,,0.004694,2.7372,0.10018,0.31279,,,0.0178
2019-03-12,,,0.04732,,,,,,,0.1915,,14.4133,3871.61,,,,,,,,,,3.5636,4.1991,132.67,,,,,,,,,0.2773,,,0.4641,54.82,,,,,8.724,,,,,,,,,,0.0221,,0.004641,2.6345,0.10199,0.30991,,,0.01736
2019-03-13,,,0.04718,,,,,,,0.1924,,15.3459,3882.69,,,,,,,,,,3.6434,4.2717,133.62,,,,,,,,,0.2829,,,0.4872,56.6,,,,,8.821,,,,,,,,,,0.02226,,0.005288,2.7883,0.10536,0.3103,,,0.01789
2019-03-14,,,0.04626,,,,,,,0.1885,,15.0311,3866,,,,,,,,,,3.5632,4.2155,131.69,,,,,,,,,0.2837,,,0.4814,55.29,,,,,8.902,,,,,,,,,,0.0222,,0.005089,2.6802,0.10911,0.31345,,,0.01837
2019-03-15,,,0.04766,,,,,,,0.1927,,14.8993,3877.12,,,,,,,,,,3.5786,4.296,132.24,,,,,,,,,0.2971,,,0.4858,55.94,,,,,9.273,,,,,,,,,,0.02243,,0.005181,2.7286,0.10644,0.31131,,,0.01815
2019-03-16,,,0.04983,,,,,,,0.1956,,14.9429,3924.46,,,,,,,,,,3.6861,4.3989,136.6,,,,,,,,,0.299,,,0.4866,58.52,,,,,9.217,,,,,,,,,,0.02297,,0.005295,2.776,0.10622,0.31485,,,0.01825
2019-03-17,,,0.05125,,,,,,,0.1966,,15.9589,4005.98,,,,,,,,,,3.7974,4.4849,140.94,,,,,,,,,0.3047,,,0.4805,61.22,,,,,9.413,,,,,,,,,,0.02314,,0.005313,2.7842,0.10837,0.31866,,,0.01825
2019-03-18,,,0.04985,,,,,,,0.1938,,15.5836,3981.85,,,,,,,,,,3.7366,4.417,138.67,,,,,,,,,0.2951,,,0.4789,60.47,,,,,9.186,,,,,,,,,,0.0229,,0.005196,2.7333,0.10897,0.31546,,,0.01804
2019-03-19,,,0.05,,,,,,,0.194,,15.5361,3987.83,,,,,,,,,,3.706,4.3922,137.62,,,,,,,,,0.2939,,,0.476,59.2,,,,,9.103,,,,,,,,,,0.02277,,0.005275,2.7403,0.11617,0.31451,,,0.01802
2019-03-20,,,0.05207,,,,,,,0.1912,,15.5098,4017.48,,,,,,,,,,3.7266,4.5959,138.56,,,,,,,,,0.2962,,,0.4796,59.5,,,,,9.164,,,,,,,,,,0.02275,,0.005383,2.7427,0.11197,0.31581,,,0.01827
2019-03-21,,,0.05356,,,,,,,0.194,,15.1288,4043.04,,,,,,,,,,3.71,4.654,139.04,,,,,,,,,0.2985,,,0.4818,60.29,,,,,9.306,,,,,,,,,,0.0228,,0.005659,2.7824,0.10883,0.3178,,58.5,0.01923
2019-03-22,,,0.05231,,,,,,,0.1946,,14.3567,3980.85,,,,,,,,,,3.6192,4.76,134.85,,,,,,,,,0.3215,,,0.4551,58.54,,,,,8.918,,,,,,,,,,0.02218,,0.005603,2.728,0.10551,0.30965,,55.37,0.01845
2019-03-23,,,0.05778,,,,,,,0.1967,,15.1524,3987.89,,,,,,,,,,3.6137,4.8479,135.92,,,,,,,,,0.3105,,,0.4627,59.23,,,,,9.151,,,,,,,,,,0.02249,,0.005765,2.7544,0.1081,0.31041,,55.06,0.01926
2019-03-24,,,0.06348,,,,,,,0.2009,,15.1397,4006.01,,,,,,,,,,3.6643,4.8716,137.28,,,,,,,,,0.3123,,,0.4606,60.88,,,,,9.354,,,,,,,,,,0.02428,,0.005876,2.7877,0.10679,0.31174,,56.8,0.01952
2019-03-25,,,0.06149,,,,,,,0.2089,,17.1112,3991.35,,,,,,,,,,3.6314,4.8194,136.12,,,,,,,,,0.307,,,0.4539,59.81,,,,,9.124,,,,,,,,,,0.02325,,0.005754,2.7436,0.10435,0.30792,,57.06,0.0201
2019-03-26,,,0.05857,,,,,,,0.2033,,16.7761,3935.47,,,,,,,,,,3.65,4.6936,133.97,,,,,,,,,0.2974,,,0.4729,59.06,,,,,8.922,,,,,,,,,,0.02258,,0.005616,2.6986,0.10012,0.30296,,55.32,0.01879
2019-03-27,,,0.06175,,,,,,,0.2157,,16.1928,3948.77,,,,,,,,,,3.7439,4.6664,134.14,,,,,,,,,0.2947,,,0.4603,58.81,,,,,8.867,,,,,,,,,,0.02242,,0.005513,2.6879,0.10263,0.303,,54.5,0.01858
2019-03-28,,,0.06692,,,,,,,0.2251,,16.6,4039.58,,,,,90,,,,,4.2556,4.7963,139.46,,,,,,,,,0.3056,,,0.4967,61.43,,,,,9.284,,,,,,,,,,0.02329,,0.005654,2.7462,0.10761,0.30986,,56.8,0.01912
2019-03-29,,,0.06551,,,,,,,0.2533,,16.6538,4028.22,,,,,95.74,,,,,4.244,4.7052,137.85,,,,,,,,,0.3036,,,0.4984,60.48,,,,,9.18,,,,,,,,,,0.02314,,0.00583,2.7594,0.10646,0.30603,,56.15,0.01941
2019-03-30,,,0.07121,,,,,,,0.2841,,16.4949,4104.24,,,,,98.3,,,,,4.3023,4.8723,143.25,,,,,,,,,0.3085,,,0.5008,61.41,,,,,9.947,,,,,,,,,,0.02331,,0.005941,2.8382,0.10748,0.30775,,57.15,0.01923
2019-03-31,,,0.07212,,,,,,,0.2717,,16.9666,4106.99,,,,,100.58,,,,,4.1502,4.7841,142.44,,,,,,,,,0.3073,,,0.4938,60.45,,,,,9.94,,,,,,,,,,0.02323,,0.005908,2.7948,0.10725,0.31092,,56.81,0.01961
2019-04-01,,,0.06984,,,,,,,0.2885,,17.5201,4102.44,,,,,110.5,,,,,4.1895,4.8246,141.41,,,,,,,,,0.3063,,,0.5084,60.47,,,,,10.095,,,,,,,,,,0.02343,,0.006091,2.7837,0.10823,0.30889,,58.78,0.0203
2019-04-02,,,0.0721,,,,,,,0.2842,,17.8888,4144.54,,,,,113.28,,,,,4.2042,4.8099,141.24,,,,,,,,,0.3212,,,0.5533,60.45,,,,,10.047,,,,,,,,,,0.02433,,0.006279,2.8973,0.11018,0.31249,,62.69,0.02058
2019-04-03,,,0.08544,,,,,,,0.3203,,19.7155,4857.19,,,,,123.5,,,,,5.022,5.4289,163.26,,,,,,,,,0.3501,,,0.5811,76.76,,,,,11.501,,,,,,,,,,0.02671,,0.00722,3.0774,0.12113,0.3505,,69.53,0.02243
2019-04-04,,,0.0906,,,,,,,0.2846,,18.5388,4932.59,,,,,123.78,,,,,5.2089,5.4099,159.96,,,,,,,,,0.3359,,,0.5588,85.02,,,,,12.123,,,,,,,,,,0.02596,,0.007267,2.8835,0.12045,0.34022,,69.11,0.02195
2019-04-05,,,0.08717,,,,,,,0.2828,,18.971,4898.64,,,,,122.87,,,,,5.0671,5.3262,157.33,,,,,,,,,0.3314,,,0.5409,84.71,,,,,12.776,,,,,,,,,,0.02583,,0.007206,2.792,0.1172,0.32996,,66.91,0.0226
2019-04-06,,,0.09047,,,,,,,0.3065,,19.3658,5004.96,,,,,132.84,,,,,5.3118,5.7256,164.84,,,,,,,,,0.3508,,,0.5735,88.24,,,,,13.457,,,,,,,,,,0.02699,,0.007471,2.8847,0.12695,0.36118,,71.62,0.02495
2019-04-07,,,0.08981,,,,,,,0.3032,,19.0423,5042.07,,,,,130.55,,,,,5.3275,5.993,165.56,,,,,,,,,0.3448,,,0.5677,92.23,,,,,13.08,,,,,,,,,,0.02668,,0.007542,2.9987,0.12488,0.35267,,71.38,0.02517
2019-04-08,,,0.08983,,,,,,,0.2999,,18.9507,5170.27,,,,,135.17,,,,,5.4174,7.6687,174.29,,,,,,,,,0.358,,,0.5776,91.55,,,,,12.844,,,,,,,,,,0.0289,,0.007604,2.9479,0.13222,0.36149,,74.21,0.0247
2019-04-09,,,0.08605,,,,,,,0.2917,,17.9728,5238.38,,,,,135.2,,,,,5.5006,7.1175,178.71,,,,,,,,,0.354,,,0.5617,88.57,,,,,12.586,,,,,,,,,,0.03032,,0.007394,2.8461,0.12956,0.35558,,72.2,0.02378
2019-04-10,,,0.08287,,,,,,,0.2879,,18.2984,5150,,,,,131.32,,,,,5.5223,6.9246,174.58,,,,,,,,,0.3455,,,0.53,86.19,,,,,12.06,,,,,,,,0.135,,0.02959,,0.007098,2.7833,0.12422,0.34728,,70.43,0.02241
2019-04-11,,,0.08948,,,,,,,0.293,,18.24,5307.86,,,,,129.73,,,,,5.8425,7.0352,177.12,,,,,,,,,0.3482,,,0.5198,88.16,,,,,12.432,,,,,,,,0.12343,,0.02999,,0.007138,2.7825,0.12564,0.3535,,71.85,0.02277
2019-04-12,,,0.08294,,,,,,,0.268,,17.5555,5017.37,,,,,122.3,,,,,5.2788,6.241,164.06,,,,,,,,,0.3249,,,0.4821,78.9,,,,,11.157,,,,,,,,0.11013,,0.0264,,0.0066,2.6354,0.11433,0.3271,,69.59,0.02025
2019-04-13,,,0.0825,,,,,,,0.286,,18.2867,5047,,,,,118.72,,,,,5.3305,6.3022,163.2,,,,,,,,,0.3204,,,0.4932,78.43,,,,,11.234,,,,,,,,0.11438,,0.02627,,0.006827,2.641,0.11322,0.32314,,71.09,0.0206
2019-04-14,,,0.08284,,,,,,,0.3094,,18.6111,5047.45,,,,,119.1,,,,,5.2857,6.29,162.99,,,,,,,,,0.3176,,,0.5366,77.58,,,,,11.007,,,,,,,,0.1165,,0.02603,,0.006904,2.6428,0.11495,0.32459,,69.11,0.02034
2019-04-15,,,0.08415,,,,,,,0.3054,,19.3734,5131.28,,,,,122.57,,,,,5.5421,6.4179,167.21,,,,,,,,,0.3144,,,0.5259,83.31,,,,,11.265,,,,,,,,0.12101,,0.02687,,0.006906,2.7578,0.11734,0.32761,,69.6,0.02096
2019-04-16,,,0.08159,,,,,,,0.2925,,19.2668,5024.95,,,,,118.48,,,,,5.3263,6.1626,159.91,,,,,,,,,0.3003,,,0.4884,78.06,,,,,10.676,,,,,,,,0.11801,,0.02621,,0.00677,2.6099,0.11235,0.31889,,67.42,0.02057
2019-04-17,,,0.08271,,,,,,,0.3229,,19.6399,5173.72,,,,,120.5,,,,,5.4871,6.2401,165.41,,,,,,,,,0.3086,,,0.4998,80.27,,,,,10.847,,,,,,,,0.1315,,0.02666,,0.006961,2.6782,0.11419,0.324,,68.98,0.0211
