date,1INCH,AAVE,ADA,ALGO,APT,ARB,ATOM,AVAX,AXS,BAT,BCH,BNB,BTC,CAKE,CHZ,COMP,CRV,DASH,DOGE,DOT,EGLD,ENJ,EOS,ETC,ETH,FIL,FTM,FTT,GALA,GRT,HBAR,ICP,INJ,IOTA,KAVA,LDO,LINK,LTC,MANA,MATIC,MKR,NEAR,NEO,OP,RUNE,SAND,SEI,SNX,SOL,SUI,THETA,TIA,TRX,UNI,VET,WAVES,XLM,XRP,XTZ,ZEC,ZIL
2019-01-22,,,5207441.096,,,,,,,,,11938849.64,103804480.1,,,,,,,,,,15149818.38,1271686.796,41777737.47,,,,,,,,,911425.6606,,,955513.881,6183272.81,,,,,4043470.514,,,,,,,,,,28781954.31,,4126512.895,875154.7889,3424706.236,16317684.23,,,
2019-01-23,,,3671751.431,,,,,,,,,12474449.06,88816396.35,,,,,,,,,,9712145.247,1108419.923,26975386.39,,,,,,,,,815910.232,,,940352.2978,3920165.802,,,,,3098568.144,,,,,,,,,,20560284.81,,2956397.496,3681805.35,2484020.833,11800940.37,,,
2019-01-24,,,2454853.032,,,,,,,,,9750589.966,74037052.87,,,,,,,,,,8688368.192,962332.3205,25044265.75,,,,,,,,,1189347.901,,,745639.1277,4453091.295,,,,,2175517.642,,,,,,,,,,13479325.61,,1321107.779,2411497.725,1969997.947,8561556.634,,,
2019-01-25,,,1787167.132,,,,,,,,,17021668.78,62634926.46,,,,,,,,,,7866474.932,964355.9455,22977175.95,,,,,,,,,454081.6146,,,544844.8441,5485967.929,,,,,1835933.201,,,,,,,,,,8866839.773,,676319.7779,1197320.133,1975157.904,7528099.419,,,
2019-01-26,,,2433014.43,,,,,,,,,18598393.82,69841766.65,,,,,,,,,,5938860.137,642419.6327,16978386.2,,,,,,,,,766194.4947,,,410185.8216,5537195.889,,,,,1625676.171,,,,,,,,,,21208086.48,,853574.0331,514666.8023,4809166.145,8782194.111,,,
2019-01-27,,,3853898.554,,,,,,,,,19399583.77,80743416.85,,,,,,,,,,9345452.883,795103.2953,28158012.73,,,,,,,,,991027.1845,,,1004304.902,5628213.32,,,,,2783087.089,,,,,,,,,,39715658.04,,1787903.797,1547549.177,5163339.885,12492573.54,,,
2019-01-28,,,7050965.139,,,,,,,,,32288204.5,139258708.8,,,,,,,,,,12553820.46,1579954.384,60050129.39,,,,,,,,,1578645.286,,,1540777.019,8275485.972,,,,,4305412.453,,,,,,,,,,58256571.14,,2487307.995,3455918.642,5105535.689,25369158.23,,,
2019-01-29,,,4883413.232,,,,,,,,,18169111.04,100542807.5,,,,,,,,,,7460371.787,1043532.621,33427469.35,,,,,,,,,925210.4386,,,2252399.736,4168438.656,,,,,2944867.302,,,,,,,,,,21382462.05,,1727943.348,4290526.723,4840281.529,13311591.58,,,
2019-01-30,,,4400142.641,,,,,,,,,13687184.38,82521122.86,,,,,,,,,,6325850.995,1247536.841,35368520.14,,,,,,,,,788432.024,,,897815.1269,4046024.372,,,,,2664161.666,,,,,,,,,,18660492.12,,1626063.53,4335479.56,5129268.301,42202164.52,,,
2019-01-31,,,3820079.074,,,,,,,,,13878555.85,101928347,,,,,,,,,,7054702.295,947521.5496,31234353.52,,,,,,,,,1829302.748,,,826552.0302,4881672.957,,,,,1870960.335,,,,,,,,,,20036495.14,,1557474.276,1032630.511,4918303.293,54812345.83,,,
2019-02-01,,,3000967.004,,,,,,,,,19039053.02,87075914.23,,,,,,,,,,6202437.344,1200470.34,25791535.15,,,,,,,,,1207086.805,,,768342.4673,10864529.59,,,,,1704003.23,,,,,,,,,,16919789.76,,841263.2698,753159.069,4405558.621,26700174.28,,,
2019-02-02,,,2037443.572,,,,,,,,,21783128.78,62134037.98,,,,,,,,,,6045446.736,847783.2625,20153872.3,,,,,,,,,1363275.047,,,340840.3312,8939273.974,,,,,2158689.293,,,,,,,,,,8600547.114,,466667.0648,366178.9272,2219905.027,13640816.1,,,
2019-02-03,,,2378166.274,,,,,,,,,21095885.79,68801620.06,,,,,,,,,,7776236.442,1455634.181,24605892.29,,,,,,,,,693956.0006,,,424303.9717,11802330.61,,,,,1957674.862,,,,,,,,,,8064277.458,,493700.0242,1704395.094,2459187.413,16968204.22,,,
2019-02-04,,,1843376.307,,,,,,,,,23064420.68,80024258.23,,,,,,,,,,6403373.064,704441.9887,17312736.6,,,,,,,,,472386.8705,,,579009.5831,7014206.268,,,,,1576653.1,,,,,,,,,,27948305.5,,570559.3165,990812.0017,2677177.086,13325536.77,,,
2019-02-05,,,2084780.628,,,,,,,,,30555459.71,87491347.06,,,,,,,,,,4703153.493,584344.6569,17137008.25,,,,,,,,,385700.3147,,,532341.1039,7321284.881,,,,,1488240.991,,,,,,,,,,17079728.36,,772067.791,1232220.559,3162189.599,15853498.13,,,
